faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
4,18,260,0.22092,3595.4,4562.1,9.3959,26.709,42.206,2714.0,75.55,120.38,0.34407,79.93,49.541,2643.1,25.868,50.339,3107.4,23.244,66.093,242.03,343.85,94.815,77.654,31.991,8.7696,26.143,6.8269,18.667,1.6469,33.356,13.844,23.964,1.0895,18.445,2.261,4.7677,2.2611,0.015649,0.8283,0.10389,54.254,44.672,61.972,53.599,21.419,61.439,22.87,40.783,36.748,47.318,50.515,44.491,17.391
10,7,284,0.26701,3645.3,4499.5,9.1448,27.045,42.2,2694.1,74.513,120.38,0.33546,80.244,51.767,2622.1,26.14,51.329,3091.5,22.963,64.605,238.9,339.51,94.782,77.158,32.492,8.8977,26.378,6.8684,18.726,1.689,32.765,13.855,23.664,1.1831,18.749,2.2688,4.8624,2.4076,0.011214,0.83186,0.1008,52.97,42.766,63.168,53.442,26.023,61.845,21.915,40.289,43.299,49.61,47.114,40.134,18.147
14,76,390,0.22444,3685.9,4567.0,9.4354,27.138,42.412,2708.0,74.97,120.12,0.32424,80.148,49.554,2637.2,23.865,49.786,3106.3,23.534,65.33,217.92,340.32,93.271,77.371,32.467,8.7781,26.991,7.0038,18.679,1.6029,32.812,13.901,24.413,1.3179,18.627,2.2568,4.729,2.2376,0.035623,0.80959,0.10238,53.9,43.377,63.092,54.591,22.204,60.976,22.309,38.704,36.787,46.039,44.153,32.922,16.672
2,34,320,0.29216,3693.3,4656.3,9.5114,26.956,42.544,2685.1,75.53,120.43,0.68031,81.421,50.555,2612.9,23.934,50.603,3090.1,22.212,62.725,124.49,338.2,94.563,79.236,32.065,9.1184,27.143,6.8214,19.228,1.0141,32.466,13.417,24.15,1.1625,18.819,1.4163,5.146,2.39,0.0017666,0.85437,0.069149,53.384,43.556,64.111,56.043,28.521,61.351,20.515,81.701,39.734,47.93,23.954,41.777,18.585
11,16,72,0.24411,3590.0,4503.0,9.4706,26.885,42.12,2707.6,75.436,120.4,0.33656,80.11,48.841,2637.1,25.833,50.104,3101.2,22.919,66.033,233.94,343.98,94.692,77.343,32.66,8.9681,26.358,6.7652,19.032,1.6175,32.913,13.818,23.669,1.3349,18.301,2.247,4.9353,2.2438,0.0048639,0.84421,0.089816,54.311,43.883,62.991,53.662,24.333,61.925,22.949,39.321,34.691,46.775,48.989,39.484,18.167
19,73,53,0.25277,3662.5,4508.9,9.1927,27.408,42.422,2703.5,75.164,120.39,0.33691,79.844,50.009,2631.0,25.641,50.585,3104.0,22.759,65.358,222.42,339.47,94.641,76.949,32.258,8.8628,26.788,6.805,19.256,1.6476,32.74,13.757,24.287,1.2247,18.443,2.2842,4.8342,2.2438,0.018774,0.84835,0.10752,54.351,43.596,62.974,53.962,24.868,59.286,22.688,40.426,38.126,47.888,44.562,40.032,18.661
9,6,367,0.25653,3675.8,4464.8,9.3081,26.762,42.439,2716.7,75.706,120.36,0.33604,79.611,51.067,2645.3,25.186,48.231,3111.3,22.097,65.526,228.3,344.39,94.631,77.052,32.198,8.8554,27.17,6.7443,18.443,1.6532,33.362,13.618,24.266,1.4097,18.194,2.2573,4.8179,2.3373,0.010142,0.80046,0.1137,53.375,44.204,63.221,55.328,25.303,63.07,22.804,39.699,41.239,42.44,45.914,40.552,20.153
17,9,364,0.19026,3675.6,4397.0,9.3524,26.841,42.255,2700.1,74.705,120.61,0.32823,80.802,49.309,2628.9,26.34,49.786,3094.6,23.093,66.427,238.21,341.64,81.202,78.26,31.908,8.8263,26.484,6.7379,18.953,1.649,32.962,13.715,23.773,1.0801,18.098,2.2833,4.9213,2.3563,0.021166,0.81842,0.09571,54.403,43.68,63.153,53.513,18.74,61.511,22.217,39.988,36.067,46.039,49.896,54.697,17.586
13,34,329,0.47397,3527.9,4596.0,8.6544,26.979,41.489,2579.6,77.864,120.36,0.37375,82.402,50.969,2501.6,26.547,50.15,3000.5,23.993,65.107,140.46,309.57,96.014,77.175,30.008,9.1544,26.107,7.2719,20.17,1.6986,29.458,14.258,23.177,1.7583,20.589,2.3004,5.2587,2.6011,0.0073189,0.78886,0.084328,53.434,45.488,60.649,54.866,46.805,55.424,14.345,48.824,40.951,46.882,27.945,37.383,15.286
16,50,472,0.23363,3632.6,4485.7,9.4088,26.802,42.335,2701.6,73.716,120.42,0.33679,80.496,49.677,2630.1,25.15,48.613,3100.5,23.147,66.879,263.17,340.36,94.689,77.598,32.237,8.8553,26.438,6.9408,18.494,1.6611,32.716,13.975,23.667,1.2777,18.871,2.2981,4.9739,2.2493,0.0028715,0.87188,0.085235,53.496,43.681,62.595,53.252,23.034,60.065,21.833,39.615,37.15,43.323,45.492,41.514,17.543
18,40,24,0.22869,3659.3,4500.2,9.3929,26.817,42.384,2698.6,75.061,120.39,0.35354,80.137,50.422,2626.6,24.434,51.069,3094.8,22.813,65.757,228.33,340.34,94.717,76.895,31.902,8.8884,26.591,6.8797,18.732,1.6396,33.093,13.883,23.971,1.2327,18.499,2.2989,4.8968,2.2654,0.023027,0.8505,0.10607,53.474,43.832,62.548,53.472,22.634,62.189,21.961,42.288,39.342,49.009,47.48,40.741,18.458
2,25,211,0.24759,3726.4,4628.7,9.5703,26.585,42.661,2691.1,75.834,120.43,0.74015,81.552,49.966,2618.3,25.182,49.813,3093.9,22.674,62.787,125.47,339.41,94.565,79.335,31.496,8.9256,26.837,6.6836,19.057,1.1307,32.627,13.805,24.268,1.2495,18.257,1.5072,5.1083,2.3557,0.020726,0.81961,0.051643,54.306,43.857,63.205,56.467,24.611,63.166,20.827,89.544,38.001,46.102,23.502,41.454,17.537
9,3,148,0.18588,3659.4,4542.2,9.2351,27.138,42.339,2690.4,75.4,120.41,0.36125,80.321,51.357,2619.0,24.224,49.327,3089.0,22.806,66.386,238.72,339.84,94.702,77.347,32.47,8.9211,25.878,6.8524,18.72,1.6529,33.259,13.805,23.186,1.3553,18.69,2.2927,4.9148,2.3643,0.006979,0.8258,0.10523,52.799,44.67,62.529,54.193,18.036,62.15,21.904,43.383,42.094,44.977,50.599,40.893,18.367
5,17,121,0.22726,3660.3,4610.2,8.9765,26.756,41.771,2715.1,76.803,120.34,0.28036,79.698,49.564,2643.4,26.984,51.322,3114.3,23.766,61.259,118.93,335.68,95.051,76.441,31.404,8.8928,27.702,7.1426,19.002,1.663,31.846,13.762,25.747,1.0771,17.82,2.2095,4.5857,2.3023,0.029694,0.90884,0.10882,52.955,43.489,63.022,53.769,22.416,60.936,21.647,34.141,36.816,49.595,21.524,39.62,19.105
8,40,319,0.11949,3658.2,4477.4,9.3563,26.837,42.389,2641.8,74.159,120.4,0.3668,80.889,48.354,2573.4,26.833,49.296,3020.9,23.501,68.616,288.55,354.62,94.482,77.533,34.582,8.5663,24.482,6.831,18.796,1.5621,36.086,13.833,20.874,1.3443,18.75,2.0852,4.9623,2.3393,0.0065091,0.83696,0.08443,53.318,43.403,63.216,54.13,11.539,62.031,24.714,43.13,33.256,44.906,65.773,40.909,16.785
18,34,228,0.0014259,3816.7,4943.2,10.412,26.745,42.998,3000.0,75.238,120.4,0.22192,73.447,49.331,2941.6,24.257,49.247,3348.5,20.81,64.123,289.72,372.85,92.664,74.295,35.068,7.9873,29.994,6.5523,14.503,1.4756,37.325,12.767,29.091,0.57663,11.852,2.0112,3.7074,1.8675,0.0029402,0.55953,0.077217,52.408,44.772,65.503,59.359,0.27525,66.636,30.087,22.399,36.133,44.791,51.503,45.913,25.076
17,60,339,0.27546,3662.8,4505.3,9.2868,26.708,41.818,2702.6,74.235,120.47,0.34676,80.26,47.534,2630.6,24.31,50.801,3099.2,23.399,66.138,237.61,340.78,90.945,77.238,31.937,8.784,26.111,6.7639,18.578,1.6874,33.301,14.02,24.051,1.44,18.567,2.2967,4.8323,2.3011,0.020561,0.82419,0.094226,53.339,44.938,62.742,53.225,27.36,61.159,22.116,41.684,30.843,48.389,49.828,43.901,17.08
10,40,245,0.21466,3645.6,4476.1,9.5381,27.163,42.103,2706.2,74.886,120.41,0.3372,80.159,50.301,2635.9,25.83,49.877,3101.0,22.61,65.384,253.23,343.84,94.584,77.577,32.631,8.9586,26.656,6.7613,19.289,1.6517,33.783,13.803,23.282,1.2832,18.489,2.2748,4.9289,2.3145,0.015478,0.8255,0.086769,54.977,44.328,63.065,54.373,21.014,61.356,22.862,39.758,38.985,46.25,51.129,40.953,18.826
13,19,410,0.18704,3675.3,4554.8,9.0127,27.231,42.527,2796.6,76.703,120.37,0.2232,77.65,48.324,2726.6,24.524,50.306,3186.5,22.509,60.838,171.04,345.95,94.754,75.486,32.396,8.4154,27.303,7.0496,18.947,1.5121,33.67,13.163,24.769,1.1047,18.419,2.0645,4.2784,1.9831,0.032461,0.98599,0.1124,53.673,42.704,62.615,54.376,18.374,59.06,25.652,25.328,33.167,47.242,31.24,40.443,19.494
2,27,275,0.30782,3743.9,4685.3,9.5288,26.642,42.476,2691.1,75.41,120.41,0.69106,81.76,49.606,2618.7,23.691,50.205,3094.2,22.299,62.976,122.98,339.59,94.368,79.191,32.161,8.746,26.746,6.9458,18.602,1.0391,32.94,13.658,24.584,1.2085,18.732,1.4349,5.1398,2.4061,-0.0018483,0.82921,0.052354,53.641,42.699,63.335,55.362,30.225,62.993,20.78,82.275,36.941,47.008,23.234,41.592,18.274
13,53,217,0.62211,3628.3,4148.0,9.2794,26.935,42.571,2513.3,72.227,120.45,0.45524,84.536,51.51,2435.2,27.439,48.9,2943.8,23.619,71.99,311.22,303.65,94.546,78.452,31.098,9.5411,23.747,6.8329,20.641,1.7792,31.248,14.796,19.941,1.4399,22.264,2.5123,5.9746,2.801,0.017718,0.88158,0.084015,54.681,42.717,62.834,49.314,61.192,62.673,11.297,59.427,42.543,43.988,79.16,41.268,16.647
9,32,343,0.24429,3617.7,4492.7,9.4553,27.137,42.5,2702.0,75.302,120.39,0.35535,80.089,49.382,2631.0,26.431,48.444,3099.5,24.014,66.157,237.91,341.92,94.751,77.167,32.514,8.8148,26.525,6.8747,18.717,1.6525,32.779,13.824,23.411,1.3541,18.394,2.246,4.7717,2.2735,0.025588,0.81159,0.11742,53.249,44.306,63.737,53.704,24.34,59.616,22.489,42.499,36.282,42.933,49.737,40.73,15.573
13,34,337,0.55116,3600.1,4398.4,8.9517,27.026,41.894,2582.8,74.84,120.43,0.37285,83.292,52.245,2505.4,25.316,50.756,3005.3,22.248,64.753,139.7,309.33,95.803,78.077,30.92,9.243,24.697,7.0589,21.396,1.6757,30.349,14.209,21.536,1.7504,21.763,2.3168,5.5224,2.6156,0.016927,0.93824,0.095601,54.141,43.674,61.239,52.131,54.221,58.271,14.013,48.347,44.708,48.284,28.125,38.676,19.419
19,52,122,0.23225,3706.1,4569.0,9.4271,26.622,42.856,2715.0,75.075,120.36,0.34211,80.011,51.278,2644.2,23.671,49.101,3113.0,23.516,65.927,236.78,343.43,94.563,77.512,31.841,8.9105,26.649,7.0115,18.454,1.6747,33.01,14.076,24.387,1.3868,17.906,2.2754,4.7506,2.3555,-0.0044945,0.82422,0.10422,53.493,43.299,62.645,54.577,22.961,62.001,23.521,40.454,41.861,44.454,48.203,40.146,16.751
15,33,82,0.22226,3668.5,4495.5,9.2952,27.029,41.911,2702.1,75.686,120.41,0.34127,79.723,49.632,2630.9,24.271,49.657,3099.3,23.573,65.857,234.23,342.33,94.487,77.417,32.526,8.876,26.489,6.8039,18.289,1.6509,32.938,13.699,24.242,1.1797,18.592,2.2491,4.8609,2.2929,0.010514,0.8223,0.081289,54.128,43.412,64.625,54.169,21.911,60.12,22.593,40.948,37.016,45.74,48.301,41.799,16.665
12,7,485,0.024949,3725.6,4896.6,8.4149,26.992,41.745,2827.6,81.463,120.34,0.23662,75.801,49.744,2761.5,24.606,50.077,3200.2,23.255,64.97,252.83,352.17,94.647,74.596,32.488,8.6104,29.902,7.02,16.52,1.5193,33.608,13.456,28.909,1.0034,14.732,2.0554,4.068,1.9057,0.018424,0.63131,0.086315,52.254,45.238,64.696,58.688,2.9233,56.187,29.48,25.986,37.346,46.713,50.175,39.788,19.259
3,73,174,0.26881,3740.2,4467.7,9.3649,27.46,42.609,2707.7,75.297,120.42,0.34058,80.349,49.244,2636.5,25.053,49.838,3109.0,24.163,65.395,221.17,339.85,94.235,77.492,31.912,8.9241,26.849,6.8791,18.654,1.6062,32.753,13.773,24.015,1.129,19.027,2.2361,4.8463,2.3152,0.019719,0.85135,0.095672,54.107,44.404,64.146,54.095,26.337,60.824,21.953,40.563,35.876,46.159,45.1,42.195,15.182
12,41,397,0.37018,3602.4,4414.1,8.4529,27.023,41.877,2621.6,76.998,120.42,0.36388,82.05,49.744,2545.4,26.404,49.256,3033.1,22.167,67.531,224.8,321.72,95.724,76.74,31.167,9.1737,25.044,7.2005,20.035,1.6832,31.718,14.192,21.916,1.5355,20.618,2.3315,5.1985,2.3705,0.022789,0.83638,0.080491,52.842,44.213,62.142,52.827,36.548,58.003,16.93,45.507,37.348,44.813,48.87,38.489,21.663
1,74,427,0.77012,3653.4,4519.3,8.7178,26.867,42.171,2689.8,74.674,120.4,0.31491,80.254,51.126,2618.1,24.61,50.471,3091.0,23.908,67.541,255.62,338.46,94.783,77.066,32.147,8.9597,26.454,6.9903,18.959,1.7393,32.671,13.836,23.458,1.1829,18.849,2.3653,4.9576,2.4306,0.020861,0.84358,0.11517,54.604,44.206,63.133,53.508,75.955,57.797,21.084,37.866,41.413,47.624,55.514,41.164,15.801
10,46,311,0.17472,3689.0,4587.6,9.4985,26.986,42.459,2712.5,74.237,120.39,0.34318,80.04,52.331,2642.6,24.604,48.752,3106.8,22.271,64.533,212.29,343.98,94.491,77.212,32.29,8.9185,26.253,6.9586,18.713,1.6366,33.654,13.8,24.068,1.435,18.647,2.2556,4.8541,2.3571,0.019166,0.8324,0.082709,53.208,44.058,62.571,54.392,17.017,61.713,23.156,40.231,44.96,43.646,41.915,41.682,19.654
10,8,92,0.26354,3695.3,4495.9,9.3732,27.332,42.025,2710.0,75.272,120.43,0.33605,80.016,50.115,2639.3,27.196,50.086,3107.4,23.444,66.054,223.1,341.73,94.577,77.459,32.013,8.9538,26.398,6.8887,19.115,1.6244,32.849,13.857,23.897,1.3592,18.418,2.2884,4.8392,2.3145,0.034236,0.83239,0.10087,53.709,43.269,62.312,54.149,25.542,61.154,22.634,39.417,38.438,46.732,46.28,41.347,16.94
11,24,141,0.22881,3660.9,4505.9,9.32,26.919,42.027,2700.1,74.205,120.48,0.32527,80.201,51.132,2628.3,24.738,49.198,3099.1,22.849,65.279,212.99,340.05,94.772,77.353,32.156,8.9759,26.13,6.8906,18.731,1.682,32.415,13.787,24.124,1.2397,18.764,2.2712,4.9215,2.2597,0.010657,0.8533,0.10127,54.367,44.522,63.565,54.515,22.208,60.45,21.665,38.554,41.431,44.678,44.229,48.719,18.351
5,8,145,0.39987,3588.2,4440.2,9.2099,26.677,42.542,2685.6,75.121,120.41,0.32527,80.472,48.991,2612.3,25.431,49.521,3090.8,22.294,64.399,205.18,332.49,94.857,77.309,31.175,9.0634,26.351,6.7198,19.746,1.6588,31.92,13.846,23.68,1.3713,19.59,2.2829,4.9583,2.3631,0.033271,0.98272,0.10181,53.942,42.77,62.444,52.536,39.196,60.893,19.849,38.816,35.131,45.425,41.492,40.646,22.793
17,49,428,0.24479,3722.6,4453.7,9.2869,26.897,42.311,2689.0,74.723,120.05,0.36794,80.878,50.95,2616.9,25.129,49.946,3090.4,22.781,65.681,218.84,338.4,87.68,77.97,32.211,8.8613,26.659,6.8747,19.016,1.6535,32.58,13.943,24.04,1.307,18.29,2.2841,4.7874,2.3264,0.015884,0.88603,0.097263,54.921,43.73,63.947,53.611,24.029,61.523,21.114,43.831,40.894,46.408,44.717,39.13,18.486
13,76,485,0.24682,3572.6,4454.4,8.9899,27.085,42.263,2685.6,74.989,120.4,0.28973,79.47,48.738,2614.1,25.751,49.884,3086.7,23.252,67.585,296.97,335.96,94.5,76.232,31.697,9.0508,27.012,7.2061,19.006,1.6193,32.3,13.793,24.497,1.504,18.485,2.198,4.7022,2.1665,0.022748,0.91227,0.11244,54.271,42.331,61.509,52.317,24.103,62.81,21.104,35.175,34.386,46.265,65.535,41.81,18.104
5,23,140,0.3221,3642.2,4490.5,9.132,27.276,42.39,2689.2,75.3,120.41,0.30108,80.613,50.51,2616.6,24.544,52.479,3093.8,24.909,63.099,167.58,331.23,94.963,76.864,31.16,9.126,26.471,6.8143,20.004,1.6441,31.726,13.941,24.463,1.3133,19.38,2.2885,4.8741,2.3569,0.027202,0.99017,0.099585,54.368,43.092,62.974,52.845,31.324,58.191,20.36,36.827,39.601,52.272,32.634,39.655,16.537
9,27,133,0.25781,3642.3,4528.0,9.3228,27.069,42.302,2703.0,75.268,120.4,0.33567,80.211,49.783,2631.0,23.051,49.633,3100.5,23.227,66.282,243.16,341.1,94.559,77.51,32.263,9.0594,26.496,6.9512,18.731,1.6839,32.742,13.953,24.317,1.3794,18.779,2.3075,4.7268,2.3402,0.037543,0.83729,0.09763,53.262,43.309,62.845,54.168,24.98,62.864,22.16,39.704,37.462,45.684,51.2,40.835,17.463
18,12,10,0.23688,3647.6,4500.5,9.4376,26.74,42.425,2707.0,74.898,120.37,0.3357,79.915,47.986,2635.8,25.519,49.663,3104.4,24.046,65.67,229.71,341.52,94.663,77.197,32.082,8.7923,26.445,6.999,18.691,1.6554,32.873,13.728,24.191,1.2429,18.073,2.2775,4.8591,2.3134,0.0091301,0.84219,0.10393,54.377,44.145,62.123,55.048,23.35,61.617,22.077,39.462,32.173,45.755,47.514,40.281,15.542
9,61,137,0.25494,3642.2,4543.9,9.3455,26.765,42.112,2702.3,74.787,120.43,0.33019,80.27,48.772,2629.6,25.526,51.222,3102.1,23.3,65.006,210.04,338.95,94.806,77.405,31.755,8.8616,26.31,6.9009,19.336,1.6306,32.768,13.791,24.025,1.3388,18.946,2.2445,4.9529,2.2465,0.0097831,0.83794,0.10223,53.704,43.0,63.229,53.608,24.778,61.392,21.444,39.593,34.487,49.362,42.122,41.191,17.25
20,80,145,0.24789,3668.2,4524.6,9.5163,26.938,42.335,2720.0,74.072,120.43,0.34212,80.336,49.079,2650.4,23.986,50.656,3114.7,24.011,65.852,240.69,343.15,94.599,78.183,31.702,8.8343,27.025,6.7731,17.87,1.6234,33.151,13.861,24.128,1.1402,18.04,2.2552,4.7613,2.2883,0.018739,0.7878,0.095498,53.992,43.265,62.829,55.175,24.004,61.554,22.893,40.788,35.391,48.052,49.219,41.458,15.709
12,1,462,0.36171,3546.2,4445.9,9.0435,27.341,42.213,2672.9,74.556,120.47,0.33268,80.672,49.942,2597.9,24.485,50.161,3085.0,23.056,64.772,211.64,324.67,95.212,77.719,30.79,9.1356,26.474,6.9543,20.616,1.7108,30.992,13.891,23.635,1.3496,20.469,2.3005,4.7724,2.2749,0.021288,0.97238,0.11918,54.357,44.207,62.332,53.652,35.533,61.624,18.316,41.504,37.929,46.907,43.104,40.693,17.728
18,35,476,0.0037903,3759.5,4803.1,11.294,26.96,43.579,3000.1,70.282,120.39,0.28077,74.55,49.309,2943.6,22.904,49.016,3339.2,23.113,69.181,424.35,386.44,92.3,75.349,37.19,7.8199,28.614,6.4145,13.184,1.4991,40.953,12.629,26.716,0.79425,10.82,2.0967,3.8294,1.838,0.011283,0.44968,0.080687,52.255,44.156,100.0,99.548,0.0,100.01,100.03,1.4377,36.066,44.258,-0.25345,-0.022356,13.015
3,14,42,0.23731,3639.5,4523.7,9.4005,26.376,42.149,2706.9,74.914,120.39,0.33364,80.05,48.668,2636.8,27.486,50.326,3103.3,23.406,65.691,231.09,342.19,94.639,77.241,32.576,8.9521,26.499,6.9073,19.082,1.641,33.358,13.755,24.158,1.0609,18.386,2.2764,4.8606,2.2901,0.02739,0.82239,0.10246,54.384,44.366,63.166,54.597,23.13,61.459,22.379,39.957,34.179,47.288,47.444,40.821,17.047
14,57,329,0.25801,3656.6,4535.5,9.317,27.201,42.266,2702.3,74.764,120.74,0.32079,79.956,50.771,2630.8,25.624,49.479,3103.4,23.105,65.017,211.77,338.61,94.615,77.059,31.779,8.821,26.474,6.8379,18.841,1.6632,31.81,13.774,24.613,1.2629,18.401,2.2819,4.7675,2.3538,0.028952,0.86853,0.088222,53.626,43.914,62.563,54.526,25.191,61.162,21.63,39.335,40.37,45.327,42.563,51.137,17.81
2,12,310,0.25741,3645.8,4684.0,9.7198,26.754,42.728,2693.0,74.453,120.42,0.67949,81.445,48.418,2621.8,24.756,50.276,3092.8,22.863,63.039,132.23,342.46,94.475,78.879,32.241,8.8825,26.474,6.8413,18.151,1.0214,33.132,13.587,24.394,1.0562,18.933,1.4514,5.1152,2.3269,0.0069361,0.84037,0.052495,52.996,44.922,64.214,55.773,25.12,62.282,21.713,80.627,33.443,47.172,25.331,41.386,17.014
2,62,162,0.2978,3704.1,4794.3,9.6569,27.032,42.649,2721.0,75.81,120.41,0.75474,81.005,50.823,2648.9,23.792,50.437,3123.5,23.789,62.671,133.07,341.97,94.251,79.367,32.04,9.2278,27.209,6.9086,18.822,1.1619,32.629,14.204,24.331,1.3166,18.486,1.669,4.8684,2.2987,0.029351,0.8445,0.090387,53.088,43.866,64.789,56.133,29.403,63.33,21.603,89.174,40.521,47.546,25.42,41.568,15.097
6,70,308,0.0,3588.3,4237.3,9.6145,26.824,42.335,3000.0,73.519,120.39,0.22829,72.937,50.351,2920.1,24.059,49.564,3446.4,22.374,67.289,463.11,307.61,95.965,73.066,24.401,8.8021,35.131,6.8659,18.967,1.5063,21.589,13.456,37.875,1.4226,18.867,1.9579,3.5563,1.4816,0.039302,1.0608,0.12084,54.673,42.972,72.891,45.631,100.0,96.186,-0.036871,0.0,39.132,45.525,100.16,-0.021809,39.432
2,20,178,0.2877,3751.0,4756.1,9.6342,26.655,42.948,2698.9,74.75,120.42,0.76511,81.184,48.555,2626.4,25.358,50.289,3102.2,21.527,62.417,121.36,340.51,94.542,78.982,32.054,8.9407,26.657,6.6495,18.353,1.1112,33.311,13.957,24.386,1.1114,18.576,1.5929,5.0138,2.3786,0.028098,0.82271,0.073492,53.852,45.013,64.094,56.491,28.191,63.296,20.707,90.951,33.847,47.204,21.912,41.402,20.419
19,21,37,0.27689,3667.4,4514.9,9.4145,27.025,42.15,2717.3,74.768,120.39,0.31891,79.725,50.565,2645.1,25.651,49.82,3115.0,22.262,65.646,236.7,342.45,94.403,77.276,32.76,8.8247,26.644,6.866,18.755,1.6407,33.197,13.923,24.295,1.1564,18.575,2.2602,4.7264,2.3058,0.041587,0.84385,0.12334,54.383,43.992,62.711,53.556,27.293,58.928,22.838,37.725,39.763,46.117,48.422,41.542,19.778
12,30,474,0.33205,3575.3,4345.6,9.1711,26.561,41.754,2621.3,74.31,120.38,0.41758,82.936,49.152,2548.8,23.94,49.834,3021.9,22.843,72.384,356.13,336.04,94.992,78.797,32.689,9.3821,23.766,7.0384,20.329,1.7793,33.869,14.362,18.886,1.2505,20.849,2.4456,5.3186,2.4083,0.021589,0.77459,0.075064,54.395,44.013,62.325,51.486,32.954,61.248,19.472,51.305,35.603,46.151,91.298,39.468,18.764
18,39,83,0.29507,3655.0,4474.4,8.9965,26.663,41.986,2670.2,76.679,120.39,0.34109,81.832,50.072,2598.8,24.871,51.063,3072.0,23.402,66.98,226.35,334.74,94.864,73.114,31.46,9.0792,25.818,6.9559,19.075,1.6886,32.44,14.144,22.891,1.2798,19.177,2.3068,5.0686,2.4766,0.027384,0.82797,0.08264,53.372,44.308,62.358,53.111,29.516,58.76,20.484,42.311,38.312,48.994,48.726,40.375,18.098
12,65,17,0.21311,3678.1,4467.0,9.3131,26.818,42.645,2708.0,75.621,120.42,0.33525,79.922,49.938,2637.5,24.821,51.37,3104.3,22.551,65.564,227.09,342.47,94.599,77.138,31.945,8.8778,26.617,6.8822,18.203,1.6778,32.624,13.76,23.954,1.3632,18.827,2.2576,4.7054,2.2828,0.016257,0.831,0.083282,54.581,43.003,63.179,54.846,21.233,61.67,22.36,40.034,37.917,49.704,46.864,41.01,19.074
18,6,397,0.098152,3641.4,4391.0,10.502,27.212,43.295,2767.2,69.749,120.43,0.38795,82.137,49.532,2702.4,23.649,49.913,3147.1,22.634,68.505,294.67,364.52,92.975,69.286,34.76,8.4249,25.7,6.6921,17.61,1.6981,36.577,13.526,22.028,0.92746,17.229,2.3556,5.1336,2.3884,0.017668,0.81906,0.097126,54.287,43.692,63.355,53.021,9.7009,69.051,28.211,44.124,36.723,46.332,66.181,45.26,21.689
6,23,101,0.00014803,3668.7,4417.6,9.3016,26.455,41.872,2864.7,75.983,120.39,0.24538,76.349,49.777,2786.1,24.816,50.455,3303.2,21.386,66.804,368.81,308.85,95.839,74.121,26.408,8.7304,32.485,6.8787,19.434,1.5504,24.097,13.439,34.012,1.3546,19.447,2.0457,4.1131,1.7781,0.033811,0.99826,0.11142,53.961,42.926,62.462,52.529,99.667,57.638,16.854,30.71,37.443,47.587,79.378,37.643,23.949
9,18,9,0.2643,3609.1,4529.5,9.3116,26.927,42.225,2707.1,75.48,120.38,0.32776,80.368,49.372,2637.1,24.09,48.283,3104.1,21.725,65.805,231.09,342.17,94.281,77.497,32.167,8.9517,26.636,6.9694,18.72,1.6404,33.074,13.978,24.113,1.1012,18.584,2.2456,4.8833,2.3515,0.011823,0.83166,0.084829,53.457,44.018,63.267,53.789,26.321,61.242,22.386,39.204,36.253,42.56,47.372,40.602,20.978
18,54,164,0.36617,3541.4,4095.3,10.223,26.882,43.25,2638.1,68.843,120.46,0.38929,80.937,49.349,2563.2,25.422,50.002,3043.2,23.734,65.873,248.29,336.95,94.737,76.885,32.675,8.9174,23.923,6.7273,20.704,1.7385,33.112,13.999,20.123,1.3851,21.368,2.3707,5.3058,2.4449,0.023419,1.0242,0.11506,54.214,42.883,62.179,49.082,36.007,67.573,19.031,47.697,36.186,46.538,52.036,41.331,19.192
14,4,253,0.25596,3663.8,4439.2,9.2632,26.703,42.112,2705.1,73.961,120.67,0.31253,80.359,48.251,2633.2,24.347,51.04,3101.7,23.018,66.308,246.56,340.47,96.031,77.458,31.796,8.8898,26.308,7.0014,18.408,1.7037,32.924,13.773,23.898,1.3434,18.739,2.3137,4.9337,2.3609,0.033602,0.87181,0.11589,53.493,44.328,62.47,53.393,25.016,62.439,22.161,37.173,32.954,48.941,52.19,48.282,18.015
7,18,362,0.20214,3623.1,4582.0,9.4299,26.731,42.028,2707.9,74.899,120.37,0.33436,80.051,48.463,2638.2,24.484,50.244,3099.3,23.386,67.894,286.96,346.05,94.604,77.222,32.798,8.9099,25.788,6.9631,18.53,1.6796,33.761,13.843,23.71,1.1871,18.385,2.298,4.8125,2.2516,0.02525,0.77841,0.084086,53.315,44.029,62.338,54.599,19.674,76.063,23.561,38.949,33.578,47.098,62.435,41.128,17.051
